date;tournament_id;prefecture;shop;format;placement;player;archetype
28 Feb 26;4161;バトロコミニ十和田店;Aomori;City League (JP);9;クロ;Ogerpon Mega Kangaskhan
28 Feb 26;4161;バトロコミニ十和田店;Aomori;City League (JP);10;あな;Dragapult Meowth
28 Feb 26;4161;バトロコミニ十和田店;Aomori;City League (JP);11;ゲッコウヤ;Alakazam Dudunsparce
28 Feb 26;4161;バトロコミニ十和田店;Aomori;City League (JP);12;ややん;Zoroark Darmanitan
28 Feb 26;4161;バトロコミニ十和田店;Aomori;City League (JP);13;かじみ;Alakazam Dudunsparce
28 Feb 26;4161;バトロコミニ十和田店;Aomori;City League (JP);14;モッフ;Ogerpon Noctowl
28 Feb 26;4161;バトロコミニ十和田店;Aomori;City League (JP);15;わくぞ;Crustle Munkidori
28 Feb 26;4161;バトロコミニ十和田店;Aomori;City League (JP);16;よしだ;Ogerpon Meowth
28 Feb 26;4163;福福トレカ　秋葉原店;Tōkyō;City League (JP);1;アイス;Honchkrow Porygon2
28 Feb 26;4163;福福トレカ　秋葉原店;Tōkyō;City League (JP);2;みすたあ;Alakazam Dudunsparce
28 Feb 26;4163;福福トレカ　秋葉原店;Tōkyō;City League (JP);3;TokyoCowboy;Honchkrow Porygon2
28 Feb 26;4163;福福トレカ　秋葉原店;Tōkyō;City League (JP);4;オカピー;Dragapult Meowth
28 Feb 26;4163;福福トレカ　秋葉原店;Tōkyō;City League (JP);5;マル;Dipplin Thwackey
28 Feb 26;4163;福福トレカ　秋葉原店;Tōkyō;City League (JP);6;かぜ;Blaziken Hydreigon
28 Feb 26;4163;福福トレカ　秋葉原店;Tōkyō;City League (JP);7;よっしー;Magcargo Ho-Oh
28 Feb 26;4163;福福トレカ　秋葉原店;Tōkyō;City League (JP);8;肉まんに辛子をつけて食べる男;Honchkrow Porygon2
28 Feb 26;4163;福福トレカ　秋葉原店;Tōkyō;City League (JP);9;S;Zoroark Pecharunt
28 Feb 26;4163;福福トレカ　秋葉原店;Tōkyō;City League (JP);10;KIMUTAN;Mega Lucario Hariyama
28 Feb 26;4163;福福トレカ　秋葉原店;Tōkyō;City League (JP);11;まろ;Mega Lucario Solrock
28 Feb 26;4163;福福トレカ　秋葉原店;Tōkyō;City League (JP);12;homura69;Ogerpon Noctowl
28 Feb 26;4163;福福トレカ　秋葉原店;Tōkyō;City League (JP);13;HIBARI*;Ogerpon Mega Kangaskhan
28 Feb 26;4163;福福トレカ　秋葉原店;Tōkyō;City League (JP);14;ぽいち;Noctowl Ogerpon
28 Feb 26;4163;福福トレカ　秋葉原店;Tōkyō;City League (JP);15;けびん;Spidops Mewtwo
28 Feb 26;4163;福福トレカ　秋葉原店;Tōkyō;City League (JP);16;やすやす;Crustle Cinderace
28 Feb 26;4160;トーナメントセンターバトロコ　本厚木駅前;Kanagawa;City League (JP);1;まじん;Honchkrow Porygon-Z
28 Feb 26;4160;トーナメントセンターバトロコ　本厚木駅前;Kanagawa;City League (JP);2;Maru;Noctowl Flareon
28 Feb 26;4160;トーナメントセンターバトロコ　本厚木駅前;Kanagawa;City League (JP);3;まくら;Mega Gardevoir Latias
28 Feb 26;4160;トーナメントセンターバトロコ　本厚木駅前;Kanagawa;City League (JP);4;エドベル;Mega Kangaskhan Mega Absol
28 Feb 26;4160;トーナメントセンターバトロコ　本厚木駅前;Kanagawa;City League (JP);5;きあいのタヌキ;Dragapult Meowth
28 Feb 26;4160;トーナメントセンターバトロコ　本厚木駅前;Kanagawa;City League (JP);6;ケイタ;Ogerpon Arboliva
28 Feb 26;4160;トーナメントセンターバトロコ　本厚木駅前;Kanagawa;City League (JP);7;ゆべし;Dragapult Dusknoir
28 Feb 26;4160;トーナメントセンターバトロコ　本厚木駅前;Kanagawa;City League (JP);8;でりぃと;Mega Sharpedo Toxtricity
28 Feb 26;4160;トーナメントセンターバトロコ　本厚木駅前;Kanagawa;City League (JP);9;were;Barbaracle Okidogi
28 Feb 26;4160;トーナメントセンターバトロコ　本厚木駅前;Kanagawa;City League (JP);10;わたーき;Garchomp Roserade
28 Feb 26;4160;トーナメントセンターバトロコ　本厚木駅前;Kanagawa;City League (JP);11;みぬれ;Mega Lucario Solrock
28 Feb 26;4160;トーナメントセンターバトロコ　本厚木駅前;Kanagawa;City League (JP);12;きりお;Zoroark
28 Feb 26;4160;トーナメントセンターバトロコ　本厚木駅前;Kanagawa;City League (JP);13;しまちゅう;Mega Lucario Hariyama
28 Feb 26;4160;トーナメントセンターバトロコ　本厚木駅前;Kanagawa;City League (JP);14;はちこう;Dragapult Dusknoir
28 Feb 26;4160;トーナメントセンターバトロコ　本厚木駅前;Kanagawa;City League (JP);15;馬ゆうき;Mega Lucario Hariyama
28 Feb 26;4160;トーナメントセンターバトロコ　本厚木駅前;Kanagawa;City League (JP);16;ぱーぽー;Mega Venusaur Ogerpon
27 Feb 26;4157;ドラゴンスター池袋店;Tōkyō;City League (JP);1;sorikun;Zoroark
27 Feb 26;4157;ドラゴンスター池袋店;Tōkyō;City League (JP);2;長谷川;Mega Lucario Hariyama
27 Feb 26;4157;ドラゴンスター池袋店;Tōkyō;City League (JP);3;ぞう;Mega Venusaur Ogerpon
27 Feb 26;4157;ドラゴンスター池袋店;Tōkyō;City League (JP);4;襟過剰;Mega Lucario
27 Feb 26;4157;ドラゴンスター池袋店;Tōkyō;City League (JP);5;ぱっちょ;Garchomp Roserade
27 Feb 26;4157;ドラゴンスター池袋店;Tōkyō;City League (JP);6;ハイロック;Ogerpon Noctowl
27 Feb 26;4157;ドラゴンスター池袋店;Tōkyō;City League (JP);7;Sono;Crustle Munkidori
27 Feb 26;4157;ドラゴンスター池袋店;Tōkyō;City League (JP);8;すいす;Dragapult Blaziken
27 Feb 26;4157;ドラゴンスター池袋店;Tōkyō;City League (JP);9;めん;Dragapult Blaziken
27 Feb 26;4157;ドラゴンスター池袋店;Tōkyō;City League (JP);10;メンマ;Grimmsnarl Froslass
27 Feb 26;4157;ドラゴンスター池袋店;Tōkyō;City League (JP);11;ひぐち;Dragapult Meowth
27 Feb 26;4157;ドラゴンスター池袋店;Tōkyō;City League (JP);12;保ベルト・サトシ・ソウザ;Alakazam Dudunsparce
27 Feb 26;4157;ドラゴンスター池袋店;Tōkyō;City League (JP);13;うら;Mega Lucario Solrock
27 Feb 26;4157;ドラゴンスター池袋店;Tōkyō;City League (JP);14;キタノ;Crustle Munkidori
27 Feb 26;4157;ドラゴンスター池袋店;Tōkyō;City League (JP);15;そ;Ogerpon Noctowl
27 Feb 26;4157;ドラゴンスター池袋店;Tōkyō;City League (JP);16;やさい;Grimmsnarl Munkidori
26 Feb 26;4155;トレカショップVOW;Shiga;City League (JP);1;ポヤンツテイ;Ogerpon Noctowl
26 Feb 26;4155;トレカショップVOW;Shiga;City League (JP);2;さこつ;Grimmsnarl Munkidori
26 Feb 26;4155;トレカショップVOW;Shiga;City League (JP);3;ハーレン;Mega Kangaskhan Mega Absol
26 Feb 26;4155;トレカショップVOW;Shiga;City League (JP);4;どびまる;Zoroark Darmanitan
26 Feb 26;4155;トレカショップVOW;Shiga;City League (JP);5;はぐきまん;Grimmsnarl Munkidori
26 Feb 26;4155;トレカショップVOW;Shiga;City League (JP);6;ふくた;Grimmsnarl Munkidori
26 Feb 26;4155;トレカショップVOW;Shiga;City League (JP);7;ライヨット;Metagross Genesect
26 Feb 26;4155;トレカショップVOW;Shiga;City League (JP);8;てぃす;Dragapult Meowth
26 Feb 26;4155;トレカショップVOW;Shiga;City League (JP);9;ガンチ;Mega Gardevoir Togekiss
26 Feb 26;4155;トレカショップVOW;Shiga;City League (JP);10;やっさん;Spidops Mewtwo
26 Feb 26;4155;トレカショップVOW;Shiga;City League (JP);11;くろべっと;Alakazam Dudunsparce
26 Feb 26;4155;トレカショップVOW;Shiga;City League (JP);12;ぽぽねこ;Alakazam Dudunsparce
26 Feb 26;4155;トレカショップVOW;Shiga;City League (JP);13;Mackey;Dragapult Meowth
26 Feb 26;4155;トレカショップVOW;Shiga;City League (JP);14;おこち;Honchkrow Porygon2
26 Feb 26;4155;トレカショップVOW;Shiga;City League (JP);15;鈴井;Alakazam Dudunsparce
26 Feb 26;4155;トレカショップVOW;Shiga;City League (JP);16;湊;Dragapult
26 Feb 26;4156;ドラゴンスター日本橋3号店;Ōsaka;City League (JP);1;マグロ丼;Spidops Mewtwo
26 Feb 26;4156;ドラゴンスター日本橋3号店;Ōsaka;City League (JP);2;るるパパ;Ogerpon Noctowl
26 Feb 26;4156;ドラゴンスター日本橋3号店;Ōsaka;City League (JP);3;∞;Dragapult Meowth
26 Feb 26;4156;ドラゴンスター日本橋3号店;Ōsaka;City League (JP);4;ヘルール;Zoroark
26 Feb 26;4156;ドラゴンスター日本橋3号店;Ōsaka;City League (JP);5;DAI;Ogerpon Arboliva
26 Feb 26;4156;ドラゴンスター日本橋3号店;Ōsaka;City League (JP);6;ソイソー;Ogerpon Arboliva
26 Feb 26;4156;ドラゴンスター日本橋3号店;Ōsaka;City League (JP);7;アーケ;Dragapult
26 Feb 26;4156;ドラゴンスター日本橋3号店;Ōsaka;City League (JP);8;KP;Dragapult Blaziken
26 Feb 26;4156;ドラゴンスター日本橋3号店;Ōsaka;City League (JP);9;ねこ;Mega Lucario Dusknoir
26 Feb 26;4156;ドラゴンスター日本橋3号店;Ōsaka;City League (JP);10;あぽろ;Ogerpon Latias
26 Feb 26;4156;ドラゴンスター日本橋3号店;Ōsaka;City League (JP);11;まぴお;Grimmsnarl Froslass
26 Feb 26;4156;ドラゴンスター日本橋3号店;Ōsaka;City League (JP);12;もゆる;Dragapult Dusknoir
26 Feb 26;4156;ドラゴンスター日本橋3号店;Ōsaka;City League (JP);13;Nagi;Dusknoir Mega Diancie
26 Feb 26;4156;ドラゴンスター日本橋3号店;Ōsaka;City League (JP);14;テバサキ;Ogerpon Clefairy
26 Feb 26;4156;ドラゴンスター日本橋3号店;Ōsaka;City League (JP);15;てつひら;Grimmsnarl Munkidori
26 Feb 26;4156;ドラゴンスター日本橋3号店;Ōsaka;City League (JP);16;しょっぴぃ;Yanmega Dudunsparce
27 Feb 26;4158;トーナメントセンターバトロコ　高田馬場;Tōkyō;City League (JP);1;びび;Dragapult Meowth
27 Feb 26;4158;トーナメントセンターバトロコ　高田馬場;Tōkyō;City League (JP);2;しゅん;Spidops Mewtwo
27 Feb 26;4158;トーナメントセンターバトロコ　高田馬場;Tōkyō;City League (JP);3;ラヴィ;Dragapult Meowth
27 Feb 26;4158;トーナメントセンターバトロコ　高田馬場;Tōkyō;City League (JP);4;さつ;Mega Starmie Mega Froslass
27 Feb 26;4158;トーナメントセンターバトロコ　高田馬場;Tōkyō;City League (JP);5;よう;Dragapult
27 Feb 26;4158;トーナメントセンターバトロコ　高田馬場;Tōkyō;City League (JP);6;4n1;Barbaracle Okidogi
27 Feb 26;4158;トーナメントセンターバトロコ　高田馬場;Tōkyō;City League (JP);7;みちゃ;Mega Absol Mega Kangaskhan
27 Feb 26;4158;トーナメントセンターバトロコ　高田馬場;Tōkyō;City League (JP);8;もちざね;Dragapult Blaziken
27 Feb 26;4158;トーナメントセンターバトロコ　高田馬場;Tōkyō;City League (JP);9;リノ;Garchomp Roserade
27 Feb 26;4158;トーナメントセンターバトロコ　高田馬場;Tōkyō;City League (JP);10;ツカハラ;Alakazam Dudunsparce
27 Feb 26;4158;トーナメントセンターバトロコ　高田馬場;Tōkyō;City League (JP);11;ノゾミ;Garchomp Roserade
27 Feb 26;4158;トーナメントセンターバトロコ　高田馬場;Tōkyō;City League (JP);12;yuu;Noctowl Ogerpon
27 Feb 26;4158;トーナメントセンターバトロコ　高田馬場;Tōkyō;City League (JP);13;hiyoko;Mega Starmie Mega Froslass
27 Feb 26;4158;トーナメントセンターバトロコ　高田馬場;Tōkyō;City League (JP);14;ろぼたVMAX;Honchkrow Porygon2
27 Feb 26;4158;トーナメントセンターバトロコ　高田馬場;Tōkyō;City League (JP);15;きら;Zoroark Pecharunt
27 Feb 26;4158;トーナメントセンターバトロコ　高田馬場;Tōkyō;City League (JP);16;ウェルシュ;Ogerpon Arboliva
25 Feb 26;4154;GIRAFULL京都店;Kyōto;City League (JP);1;そるび;Dragapult Blaziken
25 Feb 26;4154;GIRAFULL京都店;Kyōto;City League (JP);2;レア好き;Mega Lucario
25 Feb 26;4154;GIRAFULL京都店;Kyōto;City League (JP);3;テラムラ;Dragapult Blaziken
25 Feb 26;4154;GIRAFULL京都店;Kyōto;City League (JP);4;ゆうと;Mega Kangaskhan Ogerpon
25 Feb 26;4154;GIRAFULL京都店;Kyōto;City League (JP);5;Hit;Raging-Bolt Ogerpon
25 Feb 26;4154;GIRAFULL京都店;Kyōto;City League (JP);6;あーさーくーらー;Ceruledge
25 Feb 26;4154;GIRAFULL京都店;Kyōto;City League (JP);7;あいこう;Honchkrow Porygon2
25 Feb 26;4154;GIRAFULL京都店;Kyōto;City League (JP);8;たいっぷる;Alakazam Dudunsparce
25 Feb 26;4154;GIRAFULL京都店;Kyōto;City League (JP);9;きゅうま;Ogerpon Raging-Bolt
25 Feb 26;4154;GIRAFULL京都店;Kyōto;City League (JP);10;やしーすけ;Decidueye Vivillon
25 Feb 26;4154;GIRAFULL京都店;Kyōto;City League (JP);11;さのぽよ;Dragapult
25 Feb 26;4154;GIRAFULL京都店;Kyōto;City League (JP);12;ケイタ;Mega Lucario Hariyama
25 Feb 26;4154;GIRAFULL京都店;Kyōto;City League (JP);13;ひなたろー;Grimmsnarl Munkidori
25 Feb 26;4154;GIRAFULL京都店;Kyōto;City League (JP);14;ゆう;Raging-Bolt Ogerpon
25 Feb 26;4154;GIRAFULL京都店;Kyōto;City League (JP);15;ぺんてぃ;Ogerpon Arboliva
25 Feb 26;4154;GIRAFULL京都店;Kyōto;City League (JP);16;ゆたか;Dragapult Meowth
23 Feb 26;4150;TSUTAYA光吉店;Ōita;City League (JP);1;こや;Greninja Dusknoir
23 Feb 26;4150;TSUTAYA光吉店;Ōita;City League (JP);2;オッタル;Dragapult Blaziken
23 Feb 26;4150;TSUTAYA光吉店;Ōita;City League (JP);3;アツヤ;Mega Lucario Hariyama
23 Feb 26;4150;TSUTAYA光吉店;Ōita;City League (JP);4;オリヴァー・カーン太;Dragapult Meowth
23 Feb 26;4150;TSUTAYA光吉店;Ōita;City League (JP);5;よしだこ;Dragapult
23 Feb 26;4150;TSUTAYA光吉店;Ōita;City League (JP);6;ogimo;Mega Lucario Hariyama
23 Feb 26;4150;TSUTAYA光吉店;Ōita;City League (JP);7;かず;Alakazam Dudunsparce
23 Feb 26;4150;TSUTAYA光吉店;Ōita;City League (JP);8;もりとら;Ogerpon Arboliva
23 Feb 26;4150;TSUTAYA光吉店;Ōita;City League (JP);9;ミィ;Dragapult Meowth
23 Feb 26;4150;TSUTAYA光吉店;Ōita;City League (JP);10;だりる;Ogerpon Latias
23 Feb 26;4150;TSUTAYA光吉店;Ōita;City League (JP);11;さらだ先生;Dragapult Blaziken
23 Feb 26;4150;TSUTAYA光吉店;Ōita;City League (JP);12;キット;Mega Lucario Hariyama
23 Feb 26;4150;TSUTAYA光吉店;Ōita;City League (JP);13;トトロ;Dragapult Meowth
23 Feb 26;4150;TSUTAYA光吉店;Ōita;City League (JP);14;ガラス;Ogerpon Raging-Bolt
23 Feb 26;4150;TSUTAYA光吉店;Ōita;City League (JP);15;トニー;Spidops Mewtwo
23 Feb 26;4150;TSUTAYA光吉店;Ōita;City League (JP);16;そらよいた;Mega Absol Mega Kangaskhan
23 Feb 26;4149;BOOKOFF SUPER BAZAAR 307号枚方池之宮店;Ōsaka;City League (JP);1;1007;Dragapult Clefairy
23 Feb 26;4149;BOOKOFF SUPER BAZAAR 307号枚方池之宮店;Ōsaka;City League (JP);2;Toshi;Mega Lucario Hariyama
23 Feb 26;4149;BOOKOFF SUPER BAZAAR 307号枚方池之宮店;Ōsaka;City League (JP);3;浜田 マーシャドーシ;Mega Lucario Solrock
23 Feb 26;4149;BOOKOFF SUPER BAZAAR 307号枚方池之宮店;Ōsaka;City League (JP);4;ばら;Dragapult Dusknoir
23 Feb 26;4149;BOOKOFF SUPER BAZAAR 307号枚方池之宮店;Ōsaka;City League (JP);5;デデンネ;Honchkrow Porygon-Z
23 Feb 26;4149;BOOKOFF SUPER BAZAAR 307号枚方池之宮店;Ōsaka;City League (JP);6;ゆーき;Mega Lucario Hariyama
23 Feb 26;4149;BOOKOFF SUPER BAZAAR 307号枚方池之宮店;Ōsaka;City League (JP);7;ショーキ;Mega Kangaskhan Ogerpon
23 Feb 26;4149;BOOKOFF SUPER BAZAAR 307号枚方池之宮店;Ōsaka;City League (JP);8;マナカナ;Zoroark Darmanitan
23 Feb 26;4149;BOOKOFF SUPER BAZAAR 307号枚方池之宮店;Ōsaka;City League (JP);9;ぱあ;Mega Lucario Hariyama
23 Feb 26;4149;BOOKOFF SUPER BAZAAR 307号枚方池之宮店;Ōsaka;City League (JP);10;走る;Raging-Bolt Ogerpon
23 Feb 26;4149;BOOKOFF SUPER BAZAAR 307号枚方池之宮店;Ōsaka;City League (JP);11;こはりゆ;Zoroark
23 Feb 26;4149;BOOKOFF SUPER BAZAAR 307号枚方池之宮店;Ōsaka;City League (JP);12;ゆー;Dragapult Dusknoir
23 Feb 26;4149;BOOKOFF SUPER BAZAAR 307号枚方池之宮店;Ōsaka;City League (JP);13;オランジーナ;Mega Lucario Hariyama
23 Feb 26;4149;BOOKOFF SUPER BAZAAR 307号枚方池之宮店;Ōsaka;City League (JP);14;ドスト;Honchkrow Porygon2
23 Feb 26;4149;BOOKOFF SUPER BAZAAR 307号枚方池之宮店;Ōsaka;City League (JP);15;kZm;Ogerpon Raging-Bolt
23 Feb 26;4149;BOOKOFF SUPER BAZAAR 307号枚方池之宮店;Ōsaka;City League (JP);16;Aries;Dusknoir Mega Diancie
24 Feb 26;4152;トーナメントセンターバトロコ　藤沢駅北口;Kanagawa;City League (JP);1;フル;Honchkrow Porygon2
24 Feb 26;4152;トーナメントセンターバトロコ　藤沢駅北口;Kanagawa;City League (JP);2;あらぱぱ;Dragapult Dusknoir
24 Feb 26;4152;トーナメントセンターバトロコ　藤沢駅北口;Kanagawa;City League (JP);3;けいと;Spidops Mewtwo
24 Feb 26;4152;トーナメントセンターバトロコ　藤沢駅北口;Kanagawa;City League (JP);4;ARu;Alakazam Dudunsparce
24 Feb 26;4152;トーナメントセンターバトロコ　藤沢駅北口;Kanagawa;City League (JP);5;たまごのおとど;Dusknoir Mega Diancie
24 Feb 26;4152;トーナメントセンターバトロコ　藤沢駅北口;Kanagawa;City League (JP);6;がらく;Mega Lucario Hariyama
24 Feb 26;4152;トーナメントセンターバトロコ　藤沢駅北口;Kanagawa;City League (JP);7;n;Crustle Munkidori
24 Feb 26;4152;トーナメントセンターバトロコ　藤沢駅北口;Kanagawa;City League (JP);8;タッキー;Dragapult Meowth
24 Feb 26;4152;トーナメントセンターバトロコ　藤沢駅北口;Kanagawa;City League (JP);9;カメリア;Honchkrow Porygon-Z
24 Feb 26;4152;トーナメントセンターバトロコ　藤沢駅北口;Kanagawa;City League (JP);10;なふぅ;Mega Lucario Solrock
24 Feb 26;4152;トーナメントセンターバトロコ　藤沢駅北口;Kanagawa;City League (JP);11;kaion;Slowking Mega Slowbro
24 Feb 26;4152;トーナメントセンターバトロコ　藤沢駅北口;Kanagawa;City League (JP);12;ぐっち;Dragapult
24 Feb 26;4152;トーナメントセンターバトロコ　藤沢駅北口;Kanagawa;City League (JP);13;こくとうまんじゅう;Grimmsnarl Froslass
24 Feb 26;4152;トーナメントセンターバトロコ　藤沢駅北口;Kanagawa;City League (JP);14;pop;Garchomp Roserade
24 Feb 26;4152;トーナメントセンターバトロコ　藤沢駅北口;Kanagawa;City League (JP);15;わらびぃ;Spidops Mewtwo
24 Feb 26;4152;トーナメントセンターバトロコ　藤沢駅北口;Kanagawa;City League (JP);16;ステイフーリッシュ;Mega Lucario Solrock
24 Feb 26;4153;【CARDBOX】青馬堂矢向店;Kanagawa;City League (JP);1;おいしいうどん;Rillaboom Dipplin
24 Feb 26;4153;【CARDBOX】青馬堂矢向店;Kanagawa;City League (JP);2;かたくりこ;Mega Venusaur Ogerpon
24 Feb 26;4153;【CARDBOX】青馬堂矢向店;Kanagawa;City League (JP);3;りなのこ;Dragapult Munkidori
24 Feb 26;4153;【CARDBOX】青馬堂矢向店;Kanagawa;City League (JP);4;カネゴン;Dragapult Meowth
24 Feb 26;4153;【CARDBOX】青馬堂矢向店;Kanagawa;City League (JP);5;banrui;Mega Lucario Solrock
24 Feb 26;4153;【CARDBOX】青馬堂矢向店;Kanagawa;City League (JP);6;F.H.;Noctowl Ogerpon
24 Feb 26;4153;【CARDBOX】青馬堂矢向店;Kanagawa;City League (JP);7;しまむら@浪漫派;Dragapult Noctowl
24 Feb 26;4153;【CARDBOX】青馬堂矢向店;Kanagawa;City League (JP);8;トロッゴン高岸;Mega Lucario Hariyama
24 Feb 26;4153;【CARDBOX】青馬堂矢向店;Kanagawa;City League (JP);9;カマボコ;Zoroark Darmanitan
24 Feb 26;4153;【CARDBOX】青馬堂矢向店;Kanagawa;City League (JP);10;まじの;Ogerpon Mega Venusaur
24 Feb 26;4153;【CARDBOX】青馬堂矢向店;Kanagawa;City League (JP);11;おんし;Greninja Mega Froslass
24 Feb 26;4153;【CARDBOX】青馬堂矢向店;Kanagawa;City League (JP);12;みかげ;Dusknoir Mega Diancie
24 Feb 26;4153;【CARDBOX】青馬堂矢向店;Kanagawa;City League (JP);13;おかぴ;Noctowl Ogerpon
24 Feb 26;4153;【CARDBOX】青馬堂矢向店;Kanagawa;City League (JP);14;やきとり;Ogerpon Noctowl
24 Feb 26;4153;【CARDBOX】青馬堂矢向店;Kanagawa;City League (JP);15;TOSHIKI;Dragapult Dusknoir
24 Feb 26;4153;【CARDBOX】青馬堂矢向店;Kanagawa;City League (JP);16;えるゆ;Dragapult
23 Feb 26;4151;フルコンプ福岡天神店;Fukuoka;City League (JP);1;ねむ;Mega Starmie Glalie
23 Feb 26;4151;フルコンプ福岡天神店;Fukuoka;City League (JP);2;Nosuke;Alakazam Dudunsparce
23 Feb 26;4151;フルコンプ福岡天神店;Fukuoka;City League (JP);3;おじや;Mega Lucario Solrock
23 Feb 26;4151;フルコンプ福岡天神店;Fukuoka;City League (JP);4;りんごアタック;Slowking Latias
23 Feb 26;4151;フルコンプ福岡天神店;Fukuoka;City League (JP);5;エルコ;Zoroark Darmanitan
23 Feb 26;4151;フルコンプ福岡天神店;Fukuoka;City League (JP);6;ちょこちっぷ;Dragapult Dusknoir
23 Feb 26;4151;フルコンプ福岡天神店;Fukuoka;City League (JP);7;Suma;Garchomp Roserade
23 Feb 26;4151;フルコンプ福岡天神店;Fukuoka;City League (JP);8;こしあんトイプゥドル;Ogerpon Clefairy
23 Feb 26;4151;フルコンプ福岡天神店;Fukuoka;City League (JP);9;アキーラ;Mega Lucario Solrock
23 Feb 26;4151;フルコンプ福岡天神店;Fukuoka;City League (JP);10;トントンサフル;Dragapult Dusknoir
23 Feb 26;4151;フルコンプ福岡天神店;Fukuoka;City League (JP);11;Junmo.Y;Archaludon
23 Feb 26;4151;フルコンプ福岡天神店;Fukuoka;City League (JP);12;ゆまろ;Mega Lucario Solrock
23 Feb 26;4151;フルコンプ福岡天神店;Fukuoka;City League (JP);13;なぅい;Greninja Mega Froslass
23 Feb 26;4151;フルコンプ福岡天神店;Fukuoka;City League (JP);14;sk;Zoroark Darmanitan
23 Feb 26;4151;フルコンプ福岡天神店;Fukuoka;City League (JP);15;iketan;Honchkrow Porygon-Z
23 Feb 26;4151;フルコンプ福岡天神店;Fukuoka;City League (JP);16;MAKOTO;Mega Starmie Dusclops
23 Feb 26;4144;ドラゴンスター秋葉原駅前店;Tōkyō;City League (JP);1;T;Mega Lucario Solrock
23 Feb 26;4144;ドラゴンスター秋葉原駅前店;Tōkyō;City League (JP);2;だき;Mega Lucario Hariyama
23 Feb 26;4144;ドラゴンスター秋葉原駅前店;Tōkyō;City League (JP);3;ぱん;Dragapult Meowth
23 Feb 26;4144;ドラゴンスター秋葉原駅前店;Tōkyō;City League (JP);4;ぶくしし;Dragapult Blaziken
23 Feb 26;4144;ドラゴンスター秋葉原駅前店;Tōkyō;City League (JP);5;ST;Dragapult
23 Feb 26;4144;ドラゴンスター秋葉原駅前店;Tōkyō;City League (JP);6;うみんちゅ;Mega Meganium Ogerpon
23 Feb 26;4144;ドラゴンスター秋葉原駅前店;Tōkyō;City League (JP);7;フジ;Alakazam Dudunsparce
23 Feb 26;4144;ドラゴンスター秋葉原駅前店;Tōkyō;City League (JP);8;よっしー;Ogerpon Meowth
23 Feb 26;4144;ドラゴンスター秋葉原駅前店;Tōkyō;City League (JP);9;アブソル;Zoroark Darmanitan
23 Feb 26;4144;ドラゴンスター秋葉原駅前店;Tōkyō;City League (JP);10;あぽろ;Mega Lucario Hariyama
23 Feb 26;4144;ドラゴンスター秋葉原駅前店;Tōkyō;City League (JP);11;ことは;Zoroark Darmanitan
23 Feb 26;4144;ドラゴンスター秋葉原駅前店;Tōkyō;City League (JP);12;ないき;Mega Lucario Solrock
23 Feb 26;4144;ドラゴンスター秋葉原駅前店;Tōkyō;City League (JP);13;りーぬ;Ogerpon Raging-Bolt
23 Feb 26;4144;ドラゴンスター秋葉原駅前店;Tōkyō;City League (JP);14;ソウミ;Mega Lucario Solrock
23 Feb 26;4144;ドラゴンスター秋葉原駅前店;Tōkyō;City League (JP);15;ポムゾー;Dragapult Blaziken
23 Feb 26;4144;ドラゴンスター秋葉原駅前店;Tōkyō;City League (JP);16;poppogu;Greninja Dusknoir
23 Feb 26;4147;【CARDBOX】Super KaBoS 敦賀店;Fukui;City League (JP);1;じんかす;Alakazam Dudunsparce
23 Feb 26;4147;【CARDBOX】Super KaBoS 敦賀店;Fukui;City League (JP);2;鶏天丼;Dragapult Meowth
23 Feb 26;4147;【CARDBOX】Super KaBoS 敦賀店;Fukui;City League (JP);3;伊吹;Honchkrow Porygon2
23 Feb 26;4147;【CARDBOX】Super KaBoS 敦賀店;Fukui;City League (JP);4;あお;Greninja Dusknoir
23 Feb 26;4147;【CARDBOX】Super KaBoS 敦賀店;Fukui;City League (JP);5;サヤト;Mega Lucario Solrock
23 Feb 26;4147;【CARDBOX】Super KaBoS 敦賀店;Fukui;City League (JP);6;れい;Ogerpon Raging-Bolt
23 Feb 26;4147;【CARDBOX】Super KaBoS 敦賀店;Fukui;City League (JP);7;ojisan;Mega Lucario Hariyama
23 Feb 26;4147;【CARDBOX】Super KaBoS 敦賀店;Fukui;City League (JP);8;yomina;Alakazam Dudunsparce
23 Feb 26;4147;【CARDBOX】Super KaBoS 敦賀店;Fukui;City League (JP);9;けんぴー;Mega Starmie Mega Froslass
23 Feb 26;4147;【CARDBOX】Super KaBoS 敦賀店;Fukui;City League (JP);10;バスコ;Mega Venusaur Ogerpon
23 Feb 26;4147;【CARDBOX】Super KaBoS 敦賀店;Fukui;City League (JP);11;じん(人);Dragapult Mega Kangaskhan
23 Feb 26;4147;【CARDBOX】Super KaBoS 敦賀店;Fukui;City League (JP);12;小さなメダル;Mega Venusaur Ogerpon
23 Feb 26;4147;【CARDBOX】Super KaBoS 敦賀店;Fukui;City League (JP);13;わこすき;Slowking
23 Feb 26;4147;【CARDBOX】Super KaBoS 敦賀店;Fukui;City League (JP);14;Taku(引退します);Raging-Bolt Ogerpon
23 Feb 26;4147;【CARDBOX】Super KaBoS 敦賀店;Fukui;City League (JP);15;のるん;Dragapult
23 Feb 26;4147;【CARDBOX】Super KaBoS 敦賀店;Fukui;City League (JP);16;いちみん;Dragapult Yanmega
23 Feb 26;4146;Duel Stade Ganryu　鹿島店;Ibaraki;City League (JP);1;ゆーえい;Ogerpon Noctowl
