idProduct,id_category,expansion_code,id_expansion,number,name_en,name_de,image_url,stamped_image_url
835801,51,PPS2,5313,,Malamar [Rapid Strike Tentacles],,https://product-images.s3.cardmarket.com/51/PPS2/835801/835801.jpg,
835802,51,PPS2,5313,,Manaphy [Wave Veil | Rain Splash],,https://product-images.s3.cardmarket.com/51/PPS2/835802/835802.jpg,
835803,51,PPS2,5313,,Meloetta [Melodious Echo],,https://product-images.s3.cardmarket.com/51/PPS2/835803/835803.jpg,
835804,51,PPS2,5313,,Octillery [Rapid Strike Search | Waterfall],,https://product-images.s3.cardmarket.com/51/PPS2/835804/835804.jpg,
835805,51,PPS2,5313,,Path to the Peak,,https://product-images.s3.cardmarket.com/51/PPS2/835805/835805.jpg,
835806,51,PPS2,5313,,Power Tablet,,https://product-images.s3.cardmarket.com/51/PPS2/835806/835806.jpg,
835807,51,PPS2,5313,,Professor's Research - Professor Rowan,,https://product-images.s3.cardmarket.com/51/PPS2/835807/835807.jpg,
835808,51,PPS2,5313,,Raihan,,https://product-images.s3.cardmarket.com/51/PPS2/835808/835808.jpg,
835809,51,PPS2,5313,,Rapid Strike Energy,,https://product-images.s3.cardmarket.com/51/PPS2/835809/835809.jpg,
835810,51,PPS2,5313,,Rare Candy,,https://product-images.s3.cardmarket.com/51/PPS2/835810/835810.jpg,
835811,51,PPS2,5313,,Stormy Mountains,,https://product-images.s3.cardmarket.com/51/PPS2/835811/835811.jpg,
835812,51,PPS2,5313,,Switch,,https://product-images.s3.cardmarket.com/51/PPS2/835812/835812.jpg,
835813,51,PPS2,5313,,Single Strike Energy,,https://product-images.s3.cardmarket.com/51/PPS2/835813/835813.jpg,
835814,51,PPS2,5313,,Ultra Ball,,https://product-images.s3.cardmarket.com/51/PPS2/835814/835814.jpg,
835815,51,PPS2,5313,,Passimian [Throwing Coach | Fling],,https://product-images.s3.cardmarket.com/51/PPS2/835815/835815.jpg,
835816,51,PPS2,5313,,Torterra [Evopress | Hammer In],,https://product-images.s3.cardmarket.com/51/PPS2/835816/835816.jpg,
727073,51,PPS3,5431,,Basic Grass Energy,,https://product-images.s3.cardmarket.com/51/PPS3/727073/727073.jpg,
727074,51,PPS3,5431,,Basic Fire Energy,,https://product-images.s3.cardmarket.com/51/PPS3/727074/727074.jpg,
727075,51,PPS3,5431,,Basic Water Energy,,https://product-images.s3.cardmarket.com/51/PPS3/727075/727075.jpg,
727076,51,PPS3,5431,,Basic Lightning Energy,,https://product-images.s3.cardmarket.com/51/PPS3/727076/727076.jpg,
727077,51,PPS3,5431,,Basic Psychic Energy,,https://product-images.s3.cardmarket.com/51/PPS3/727077/727077.jpg,
727078,51,PPS3,5431,,Basic Fighting Energy,,https://product-images.s3.cardmarket.com/51/PPS3/727078/727078.jpg,
727079,51,PPS3,5431,,Basic Darkness Energy,,https://product-images.s3.cardmarket.com/51/PPS3/727079/727079.jpg,
727080,51,PPS3,5431,,Basic Metal Energy,,https://product-images.s3.cardmarket.com/51/PPS3/727080/727080.jpg,
728158,51,PPS3,5431,,Live Code Card (Booster),,https://product-images.s3.cardmarket.com/51/PPS3/728158/728158.jpg,
728159,51,PPS3,5431,,Grotle [Sun-Drenched Shell | Razor Leaf],,https://product-images.s3.cardmarket.com/51/PPS3/728159/728159.jpg,
728160,51,PPS3,5431,,Moltres [Inferno Wings],,https://product-images.s3.cardmarket.com/51/PPS3/728160/728160.jpg,
728161,51,PPS3,5431,,Manaphy [Wave Veil | Rain Splash],,https://product-images.s3.cardmarket.com/51/PPS3/728161/728161.jpg,
728162,51,PPS3,5431,,Bibarel [Industrious Incisors | Tail Smash],,https://product-images.s3.cardmarket.com/51/PPS3/728162/728162.jpg,
728163,51,PPS3,5431,,Arceus V [Trinity Charge | Power Edge],,https://product-images.s3.cardmarket.com/51/PPS3/728163/728163.jpg,
728164,51,PPS3,5431,,Arceus VSTAR [Trinity Nova | Starbirth],,https://product-images.s3.cardmarket.com/51/PPS3/728164/728164.jpg,
728165,51,PPS3,5431,,Tornadus [Sudden Cyclone | Blasting Wind],,https://product-images.s3.cardmarket.com/51/PPS3/728165/728165.jpg,
728166,51,PPS3,5431,,Boss's Orders - Cyrus,,https://product-images.s3.cardmarket.com/51/PPS3/728166/728166.jpg,
728167,51,PPS3,5431,,Cheren's Care,,https://product-images.s3.cardmarket.com/51/PPS3/728167/728167.jpg,
728168,51,PPS3,5431,,Collapsed Stadium,,https://product-images.s3.cardmarket.com/51/PPS3/728168/728168.jpg,
728169,51,PPS3,5431,,Magma Basin,,https://product-images.s3.cardmarket.com/51/PPS3/728169/728169.jpg,
728170,51,PPS3,5431,,Pot Helmet,,https://product-images.s3.cardmarket.com/51/PPS3/728170/728170.jpg,
728171,51,PPS3,5431,,Double Turbo Energy,,https://product-images.s3.cardmarket.com/51/PPS3/728171/728171.jpg,
728172,51,PPS3,5431,,Radiant Heatran [Raging Blast],,https://product-images.s3.cardmarket.com/51/PPS3/728172/728172.jpg,
728173,51,PPS3,5431,,Starmie V [Swift | Energy Spiral],,https://product-images.s3.cardmarket.com/51/PPS3/728173/728173.jpg,
728174,51,PPS3,5431,,Regice [Regi Gate | Blizzard Bind],,https://product-images.s3.cardmarket.com/51/PPS3/728174/728174.jpg,
728175,51,PPS3,5431,,Origin Forme Palkia V [Rule the Region | Hydro Break],,https://product-images.s3.cardmarket.com/51/PPS3/728175/728175.jpg,
728176,51,PPS3,5431,,Origin Forme Palkia VSTAR [Subspace Swell | Star Portal],,https://product-images.s3.cardmarket.com/51/PPS3/728176/728176.jpg,
728177,51,PPS3,5431,,Hisuian Basculin [Gather the Crew | Tackle],,https://product-images.s3.cardmarket.com/51/PPS3/728177/728177.jpg,
728178,51,PPS3,5431,,Radiant Greninja [Concealed Cards | Moonlight Shuriken],,https://product-images.s3.cardmarket.com/51/PPS3/728178/728178.jpg,
728179,51,PPS3,5431,,Regieleki [Electromagnetic Sonar | Targeted Bolt],,https://product-images.s3.cardmarket.com/51/PPS3/728179/728179.jpg,
728180,51,PPS3,5431,,Diancie [Princess's Curtain | Spike Draw],,https://product-images.s3.cardmarket.com/51/PPS3/728180/728180.jpg,
728181,51,PPS3,5431,,Regirock [Regi Gate | Giga Impact],,https://product-images.s3.cardmarket.com/51/PPS3/728181/728181.jpg,
728182,51,PPS3,5431,,Registeel [Regi Gate | Heavy Slam],,https://product-images.s3.cardmarket.com/51/PPS3/728182/728182.jpg,
728183,51,PPS3,5431,,Origin Forme Dialga V [Metal Coating | Temporal Rupture],,https://product-images.s3.cardmarket.com/51/PPS3/728183/728183.jpg,
728184,51,PPS3,5431,,Origin Forme Dialga VSTAR [Metal Blast | Star Chronos],,https://product-images.s3.cardmarket.com/51/PPS3/728184/728184.jpg,
728185,51,PPS3,5431,,Regidrago [Dragon's Hoard | Giant Fangs],,https://product-images.s3.cardmarket.com/51/PPS3/728185/728185.jpg,
728186,51,PPS3,5431,,Regigigas [Ancient Wisdom | Gigaton Break],,https://product-images.s3.cardmarket.com/51/PPS3/728186/728186.jpg,
728187,51,PPS3,5431,,Canceling Cologne,,https://product-images.s3.cardmarket.com/51/PPS3/728187/728187.jpg,
728188,51,PPS3,5431,,Cyllene,,https://product-images.s3.cardmarket.com/51/PPS3/728188/728188.jpg,
728189,51,PPS3,5431,,Dark Patch,,https://product-images.s3.cardmarket.com/51/PPS3/728189/728189.jpg,
728190,51,PPS3,5431,,Feather Ball,,https://product-images.s3.cardmarket.com/51/PPS3/728190/728190.jpg,
728191,51,PPS3,5431,,Gapejaw Bog,,https://product-images.s3.cardmarket.com/51/PPS3/728191/728191.jpg,
728192,51,PPS3,5431,,Gardenia's Vigor,,https://product-images.s3.cardmarket.com/51/PPS3/728192/728192.jpg,
728193,51,PPS3,5431,,Grant,,https://product-images.s3.cardmarket.com/51/PPS3/728193/728193.jpg,
728194,51,PPS3,5431,,Gutsy Pickaxe,,https://product-images.s3.cardmarket.com/51/PPS3/728194/728194.jpg,
728195,51,PPS3,5431,,Hisuian Heavy Ball,,https://product-images.s3.cardmarket.com/51/PPS3/728195/728195.jpg,
728196,51,PPS3,5431,,Irida,,https://product-images.s3.cardmarket.com/51/PPS3/728196/728196.jpg,
728197,51,PPS3,5431,,Roxanne,,https://product-images.s3.cardmarket.com/51/PPS3/728197/728197.jpg,
728198,51,PPS3,5431,,Switch Cart,,https://product-images.s3.cardmarket.com/51/PPS3/728198/728198.jpg,
728199,51,PPS3,5431,,Temple of Sinnoh,,https://product-images.s3.cardmarket.com/51/PPS3/728199/728199.jpg,
728200,51,PPS3,5431,,Mewtwo V [Super Psy Bolt | Transfer Break],,https://product-images.s3.cardmarket.com/51/PPS3/728200/728200.jpg,
728201,51,PPS3,5431,,Mewtwo VSTAR [Psy Purge | Star Raid],,https://product-images.s3.cardmarket.com/51/PPS3/728201/728201.jpg,
728202,51,PPS3,5431,,Kyurem V [Rapid Freeze | Frost Smash],,https://product-images.s3.cardmarket.com/51/PPS3/728202/728202.jpg,
728203,51,PPS3,5431,,Kyurem VMAX [Glaciated World | Max Frost],,https://product-images.s3.cardmarket.com/51/PPS3/728203/728203.jpg,
728204,51,PPS3,5431,,Cramorant [Lost Provisions | Spit Innocently],,https://product-images.s3.cardmarket.com/51/PPS3/728204/728204.jpg,
728205,51,PPS3,5431,,Clefairy [Moon-Watching Party | Wonder Storm],,https://product-images.s3.cardmarket.com/51/PPS3/728205/728205.jpg,
728206,51,PPS3,5431,,Gengar [Netherworld Gate | Screaming Circle],,https://product-images.s3.cardmarket.com/51/PPS3/728206/728206.jpg,
728207,51,PPS3,5431,,Sableye [Scratch | Lost Mine],,https://product-images.s3.cardmarket.com/51/PPS3/728207/728207.jpg,
728208,51,PPS3,5431,,Banette [Puppet Offering | Spooky Shot],,https://product-images.s3.cardmarket.com/51/PPS3/728208/728208.jpg,
728209,51,PPS3,5431,,Hisuian Arcanine [Very Vulnerable | Sharp Fang],,https://product-images.s3.cardmarket.com/51/PPS3/728209/728209.jpg,
728210,51,PPS3,5431,,Drapion V [Wild Style | Dynamic Tail],,https://product-images.s3.cardmarket.com/51/PPS3/728210/728210.jpg,
728211,51,PPS3,5431,,Giratina V [Abyss Seeking | Shred],,https://product-images.s3.cardmarket.com/51/PPS3/728211/728211.jpg,
728212,51,PPS3,5431,,Giratina VSTAR [Lost Impact | Star Requiem],,https://product-images.s3.cardmarket.com/51/PPS3/728212/728212.jpg,
728213,51,PPS3,5431,,Hisuian Goodra V [Slip-'n'-Trip | Rolling Shell],,https://product-images.s3.cardmarket.com/51/PPS3/728213/728213.jpg,
728214,51,PPS3,5431,,Hisuian Goodra VSTAR [Rolling Iron | Moisture Star],,https://product-images.s3.cardmarket.com/51/PPS3/728214/728214.jpg,
728215,51,PPS3,5431,,Hisuian Zoroark V [Void Return | Shadow Cyclone],,https://product-images.s3.cardmarket.com/51/PPS3/728215/728215.jpg,
728216,51,PPS3,5431,,Hisuian Zoroark VSTAR [Ticking Curse | Phantom Star],,https://product-images.s3.cardmarket.com/51/PPS3/728216/728216.jpg,
728217,51,PPS3,5431,,Arezu,,https://product-images.s3.cardmarket.com/51/PPS3/728217/728217.jpg,
728218,51,PPS3,5431,,Colress's Experiment,,https://product-images.s3.cardmarket.com/51/PPS3/728218/728218.jpg,
728219,51,PPS3,5431,,Damage Pump,,https://product-images.s3.cardmarket.com/51/PPS3/728219/728219.jpg,
728220,51,PPS3,5431,,Lost City,,https://product-images.s3.cardmarket.com/51/PPS3/728220/728220.jpg,
728221,51,PPS3,5431,,Mirage Gate,,https://product-images.s3.cardmarket.com/51/PPS3/728221/728221.jpg,
728222,51,PPS3,5431,,Thorton,,https://product-images.s3.cardmarket.com/51/PPS3/728222/728222.jpg,
728223,51,PPS3,5431,,Tool Box,,https://product-images.s3.cardmarket.com/51/PPS3/728223/728223.jpg,
728224,51,PPS3,5431,,Alolan Vulpix V [White Drop | Frost Smash],,https://product-images.s3.cardmarket.com/51/PPS3/728224/728224.jpg,
728225,51,PPS3,5431,,Alolan Vulpix VSTAR [Snow Mirage | Silvery Snow Star],,https://product-images.s3.cardmarket.com/51/PPS3/728225/728225.jpg,
728226,51,PPS3,5431,,Wailord [Jumbo-Sized | Special Wave],,https://product-images.s3.cardmarket.com/51/PPS3/728226/728226.jpg,
728227,51,PPS3,5431,,Kirlia [Refinement | Slap],,https://product-images.s3.cardmarket.com/51/PPS3/728227/728227.jpg,
728228,51,PPS3,5431,,Hisuian Arcanine V [Irresistible Force | Rock Bullet],,https://product-images.s3.cardmarket.com/51/PPS3/728228/728228.jpg,
728229,51,PPS3,5431,,Regidrago V [Celestial Roar | Dragon Laser],,https://product-images.s3.cardmarket.com/51/PPS3/728229/728229.jpg,
728230,51,PPS3,5431,,Regidrago VSTAR [Apex Dragon | Legacy Star],,https://product-images.s3.cardmarket.com/51/PPS3/728230/728230.jpg,
728231,51,PPS3,5431,,Lugia V [Read the Wind | Aero Dive],,https://product-images.s3.cardmarket.com/51/PPS3/728231/728231.jpg,
728232,51,PPS3,5431,,Lugia VSTAR [Tempest Dive | Summoning Star],,https://product-images.s3.cardmarket.com/51/PPS3/728232/728232.jpg,
728233,51,PPS3,5431,,Earthen Seal Stone,,https://product-images.s3.cardmarket.com/51/PPS3/728233/728233.jpg,
728234,51,PPS3,5431,,Forest Seal Stone,,https://product-images.s3.cardmarket.com/51/PPS3/728234/728234.jpg,
728235,51,PPS3,5431,,Lance,,https://product-images.s3.cardmarket.com/51/PPS3/728235/728235.jpg,
728236,51,PPS3,5431,,Serena,,https://product-images.s3.cardmarket.com/51/PPS3/728236/728236.jpg,
728237,51,PPS3,5431,,V Guard Energy,,https://product-images.s3.cardmarket.com/51/PPS3/728237/728237.jpg,
728238,51,PPS3,5431,,Radiant Charizard [Excited Heart | Combustion Blast],,https://product-images.s3.cardmarket.com/51/PPS3/728238/728238.jpg,
728239,51,PPS3,5431,,Radiant Charjabug [Shocking Block | Linear Attack],,https://product-images.s3.cardmarket.com/51/PPS3/728239/728239.jpg,
728240,51,PPS3,5431,,Lunatone [Cycle Draw | Moon Kinesis],,https://product-images.s3.cardmarket.com/51/PPS3/728240/728240.jpg,
728241,51,PPS3,5431,,Solrock [Sun Energy | Spinning Attack],,https://product-images.s3.cardmarket.com/51/PPS3/728241/728241.jpg,
728242,51,PPS3,5431,,Radiant Eternatus [Climactic Gate | Power Beam],,https://product-images.s3.cardmarket.com/51/PPS3/728242/728242.jpg,
728243,51,PPS3,5431,,Ditto [Sudden Transformation],,https://product-images.s3.cardmarket.com/51/PPS3/728243/728243.jpg,
728244,51,PPS3,5431,,Lost Vacuum,,https://product-images.s3.cardmarket.com/51/PPS3/728244/728244.jpg,
728245,51,PPS3,5431,,Sky Seal Stone,,https://product-images.s3.cardmarket.com/51/PPS3/728245/728245.jpg,
728246,51,PPS3,5431,,Trekking Shoes,,https://product-images.s3.cardmarket.com/51/PPS3/728246/728246.jpg,
728247,51,PPS3,5431,,Ultra Ball,,https://product-images.s3.cardmarket.com/51/PPS3/728247/728247.jpg,
728248,51,PPS3,5431,,Armarouge [Fire Off | Flame Cannon],,https://product-images.s3.cardmarket.com/51/PPS3/728248/728248.jpg,
728249,51,PPS3,5431,,Slowbro [Strange Behavior | Bubble Drain],,https://product-images.s3.cardmarket.com/51/PPS3/728249/728249.jpg,
728250,51,PPS3,5431,,Dondozo [Release Rage | Heavy Splash],,https://product-images.s3.cardmarket.com/51/PPS3/728250/728250.jpg,
728251,51,PPS3,5431,,Tatsugiri [Mise en Place | Curl Up],,https://product-images.s3.cardmarket.com/51/PPS3/728251/728251.jpg,
728252,51,PPS3,5431,,Pawmot [Electrogenesis | Electro Paws],,https://product-images.s3.cardmarket.com/51/PPS3/728252/728252.jpg,
728253,51,PPS3,5431,,Miraidon ex [Tandem Unit | Photon Blaster],,https://product-images.s3.cardmarket.com/51/PPS3/728253/728253.jpg,
728254,51,PPS3,5431,,Gardevoir ex [Psychic Embrace | Miracle Force],,https://product-images.s3.cardmarket.com/51/PPS3/728254/728254.jpg,
728255,51,PPS3,5431,,Banette ex [Everlasting Darkness | Poltergeist],,https://product-images.s3.cardmarket.com/51/PPS3/728255/728255.jpg,
728256,51,PPS3,5431,,Annihilape [Rage Fist | Dynamite Punch],,https://product-images.s3.cardmarket.com/51/PPS3/728256/728256.jpg,
728257,51,PPS3,5431,,Lucario [Avenging Knuckle | Accelerating Stab],,https://product-images.s3.cardmarket.com/51/PPS3/728257/728257.jpg,
728258,51,PPS3,5431,,Great Tusk ex [Bedrock Breaker | Gigantic Tusks],,https://product-images.s3.cardmarket.com/51/PPS3/728258/728258.jpg,
728259,51,PPS3,5431,,Koraidon ex [Dino Cry | Wild Impact],,https://product-images.s3.cardmarket.com/51/PPS3/728259/728259.jpg,
728260,51,PPS3,5431,,Muk [Poison Sacs | Toxic Strike],,https://product-images.s3.cardmarket.com/51/PPS3/728260/728260.jpg,
728261,51,PPS3,5431,,Kingambit [Leadership | Hack At],,https://product-images.s3.cardmarket.com/51/PPS3/728261/728261.jpg,
728262,51,PPS3,5431,,Revavroom [Rumbling Engine | Knock Away],,https://product-images.s3.cardmarket.com/51/PPS3/728262/728262.jpg,
728263,51,PPS3,5431,,Iron Treads ex [Triple Laser | Cybernetic Wheels],,https://product-images.s3.cardmarket.com/51/PPS3/728263/728263.jpg,
728264,51,PPS3,5431,,Skwovet [Nest Stash | Bite],,https://product-images.s3.cardmarket.com/51/PPS3/728264/728264.jpg,
728265,51,PPS3,5431,,Arven,,https://product-images.s3.cardmarket.com/51/PPS3/728265/728265.jpg,
728266,51,PPS3,5431,,Beach Court,,https://product-images.s3.cardmarket.com/51/PPS3/728266/728266.jpg,
728267,51,PPS3,5431,,Defiance Band,,https://product-images.s3.cardmarket.com/51/PPS3/728267/728267.jpg,
728268,51,PPS3,5431,,Electric Generator,,https://product-images.s3.cardmarket.com/51/PPS3/728268/728268.jpg,
728269,51,PPS3,5431,,Jacq,,https://product-images.s3.cardmarket.com/51/PPS3/728269/728269.jpg,
728270,51,PPS3,5431,,Miriam,,https://product-images.s3.cardmarket.com/51/PPS3/728270/728270.jpg,
728271,51,PPS3,5431,,Nest Ball,,https://product-images.s3.cardmarket.com/51/PPS3/728271/728271.jpg,
728272,51,PPS3,5431,,Penny,,https://product-images.s3.cardmarket.com/51/PPS3/728272/728272.jpg,
728273,51,PPS3,5431,,Pokégear 3.0,,https://product-images.s3.cardmarket.com/51/PPS3/728273/728273.jpg,
728274,51,PPS3,5431,,Professor's Research - Professor Sada,,https://product-images.s3.cardmarket.com/51/PPS3/728274/728274.jpg,
728275,51,PPS3,5431,,Professor's Research - Professor Turo,,https://product-images.s3.cardmarket.com/51/PPS3/728275/728275.jpg,
728276,51,PPS3,5431,,Rare Candy,,https://product-images.s3.cardmarket.com/51/PPS3/728276/728276.jpg,
728277,51,PPS3,5431,,Switch,,https://product-images.s3.cardmarket.com/51/PPS3/728277/728277.jpg,
728278,51,PPS3,5431,,Team Star Grunt,,https://product-images.s3.cardmarket.com/51/PPS3/728278/728278.jpg,
728279,51,PPS3,5431,,Ultra Ball,,https://product-images.s3.cardmarket.com/51/PPS3/728279/728279.jpg,
728280,51,PPS3,5431,,Vitality Band,,https://product-images.s3.cardmarket.com/51/PPS3/728280/728280.jpg,
730101,51,PPS3,5431,,Entei V [Fleet-Footed | Burning Rondo],,https://product-images.s3.cardmarket.com/51/PPS3/730101/730101.jpg,
730103,51,PPS3,5431,,Raichu V [Fast Charge | Dynamic Spark],,https://product-images.s3.cardmarket.com/51/PPS3/730103/730103.jpg,
730105,51,PPS3,5431,,Raikou V [Fleet-Footed | Lightning Rondo],,https://product-images.s3.cardmarket.com/51/PPS3/730105/730105.jpg,
730109,51,PPS3,5431,,Honchkrow V [Boss Pockets | Fearsome Shadow],,https://product-images.s3.cardmarket.com/51/PPS3/730109/730109.jpg,
730111,51,PPS3,5431,,Liepard [Trade | Slash],,https://product-images.s3.cardmarket.com/51/PPS3/730111/730111.jpg,
730114,51,PPS3,5431,,Cynthia's Ambition,,https://product-images.s3.cardmarket.com/51/PPS3/730114/730114.jpg,
730116,51,PPS3,5431,,Roseanne's Backup,,https://product-images.s3.cardmarket.com/51/PPS3/730116/730116.jpg,
730119,51,PPS3,5431,,Gallade [Buddy Catch | Swirling Slice],,https://product-images.s3.cardmarket.com/51/PPS3/730119/730119.jpg,
730121,51,PPS3,5431,,Comfey [Flower Selecting | Spinning Attack],,https://product-images.s3.cardmarket.com/51/PPS3/730121/730121.jpg,
730126,51,PPS3,5431,,Drapion VSTAR [Big Bang Arm | Hazard Star],,https://product-images.s3.cardmarket.com/51/PPS3/730126/730126.jpg,
730127,51,PPS3,5431,,Radiant Hisuian Sneasler [Poison Peak | Poison Jab],,https://product-images.s3.cardmarket.com/51/PPS3/730127/730127.jpg,
730129,51,PPS3,5431,,Radiant Steelix [Energy Stream | Destructive Finish],,https://product-images.s3.cardmarket.com/51/PPS3/730129/730129.jpg,
730130,51,PPS3,5431,,Snorlax [Unfazed Fat | Thumping Snore],,https://product-images.s3.cardmarket.com/51/PPS3/730130/730130.jpg,
730135,51,PPS3,5431,,Lake Acuity,,https://product-images.s3.cardmarket.com/51/PPS3/730135/730135.jpg,
730137,51,PPS3,5431,,Radiant Tsareena [Elegant Heal | Aroma Shot],,https://product-images.s3.cardmarket.com/51/PPS3/730137/730137.jpg,
730138,51,PPS3,5431,,Regieleki V [Switching Bolt | Lightning Wall],,https://product-images.s3.cardmarket.com/51/PPS3/730138/730138.jpg,
730140,51,PPS3,5431,,Regieleki VMAX [Transistor | Max Thunder and Lightning],,https://product-images.s3.cardmarket.com/51/PPS3/730140/730140.jpg,
730144,51,PPS3,5431,,Radiant Jirachi [Entrusted Wishes | Astral Misfortune],,https://product-images.s3.cardmarket.com/51/PPS3/730144/730144.jpg,
730145,51,PPS3,5431,,Dragonite [Dragon Claw | Energy Hurricane],,https://product-images.s3.cardmarket.com/51/PPS3/730145/730145.jpg,
730146,51,PPS3,5431,,Archeops [Primal Turbo | Speed Wing],,https://product-images.s3.cardmarket.com/51/PPS3/730146/730146.jpg,
730149,51,PPS3,5431,,Ho-Oh V [Reviving Flame | Rainbow Burn],,https://product-images.s3.cardmarket.com/51/PPS3/730149/730149.jpg,
730151,51,PPS3,5431,,Leafy Camo Poncho,,https://product-images.s3.cardmarket.com/51/PPS3/730151/730151.jpg,
730153,51,PPS3,5431,,Mimikyu ex [Void Return | Energy Burst],,https://product-images.s3.cardmarket.com/51/PPS3/730153/730153.jpg,
730155,51,PPS3,5431,,Ampharos ex [Electro Ball | Thunderstrike Tail],,https://product-images.s3.cardmarket.com/51/PPS3/730155/730155.jpg,
730157,51,PPS3,5431,,Lucario ex [Low Sweep | Aura Sphere],,https://product-images.s3.cardmarket.com/51/PPS3/730157/730157.jpg,
730159,51,PPS3,5431,,Cyclizar ex [Power Run | Full Throttle],,https://product-images.s3.cardmarket.com/51/PPS3/730159/730159.jpg,
730161,51,PPS3,5431,,Spidops ex [Trap Territory | Wire Hang],,https://product-images.s3.cardmarket.com/51/PPS3/730161/730161.jpg,
730162,51,PPS3,5431,,Magnezone ex [Energy Crush | Pulse Launcher],,https://product-images.s3.cardmarket.com/51/PPS3/730162/730162.jpg,
730163,51,PPS3,5431,,Hawlucha [Flying Entry | Wing Attack],,https://product-images.s3.cardmarket.com/51/PPS3/730163/730163.jpg,
730164,51,PPS3,5431,,Toxicroak ex [Nasty Plot | Toxic Ripper],,https://product-images.s3.cardmarket.com/51/PPS3/730164/730164.jpg,
730165,51,PPS3,5431,,Oinkologne ex [Maddening Scent | Heavy Stomp],,https://product-images.s3.cardmarket.com/51/PPS3/730165/730165.jpg,
731681,51,PPS3,5431,,Radiant Hawlucha [Big Match | Spiral Kick],,https://product-images.s3.cardmarket.com/51/PPS3/731681/731681.jpg,
737599,51,PPS3,5431,,Radiant Alakazam [Painful Spoons | Mind Ruler],,https://product-images.s3.cardmarket.com/51/PPS3/737599/737599.jpg,
737600,51,PPS3,5431,,Radiant Gardevoir [Loving Veil | Psychic],,https://product-images.s3.cardmarket.com/51/PPS3/737600/737600.jpg,
738997,51,PPS3,5431,,Lumineon V [Luminous Sign | Aqua Return],,https://product-images.s3.cardmarket.com/51/PPS3/738997/738997.jpg,
826883,51,PPS3,5431,,Basic Grass Energy,,https://product-images.s3.cardmarket.com/51/PPS3/826883/826883.jpg,
826891,51,PPS3,5431,,Basic Fire Energy,,https://product-images.s3.cardmarket.com/51/PPS3/826891/826891.jpg,
826896,51,PPS3,5431,,Basic Water Energy,,https://product-images.s3.cardmarket.com/51/PPS3/826896/826896.jpg,
826898,51,PPS3,5431,,Basic Lightning Energy,,https://product-images.s3.cardmarket.com/51/PPS3/826898/826898.jpg,
826899,51,PPS3,5431,,Basic Psychic Energy,,https://product-images.s3.cardmarket.com/51/PPS3/826899/826899.jpg,
826901,51,PPS3,5431,,Basic Fighting Energy,,https://product-images.s3.cardmarket.com/51/PPS3/826901/826901.jpg,
826905,51,PPS3,5431,,Basic Darkness Energy,,https://product-images.s3.cardmarket.com/51/PPS3/826905/826905.jpg,
826909,51,PPS3,5431,,Basic Metal Energy,,https://product-images.s3.cardmarket.com/51/PPS3/826909/826909.jpg,
835687,51,PPS3,5431,,Ultra Ball,,https://product-images.s3.cardmarket.com/51/PPS3/835687/835687.jpg,
835688,51,PPS3,5431,,Arven,,https://product-images.s3.cardmarket.com/51/PPS3/835688/835688.jpg,
835689,51,PPS3,5431,,Beach Court,,https://product-images.s3.cardmarket.com/51/PPS3/835689/835689.jpg,
835690,51,PPS3,5431,,Bibarel [Industrious Incisors | Tail Smash],,https://product-images.s3.cardmarket.com/51/PPS3/835690/835690.jpg,
835691,51,PPS3,5431,,Boss's Orders - Cyrus,,https://product-images.s3.cardmarket.com/51/PPS3/835691/835691.jpg,
835692,51,PPS3,5431,,Canceling Cologne,,https://product-images.s3.cardmarket.com/51/PPS3/835692/835692.jpg,
835693,51,PPS3,5431,,Damage Pump,,https://product-images.s3.cardmarket.com/51/PPS3/835693/835693.jpg,
835694,51,PPS3,5431,,Dondozo [Release Rage | Heavy Splash],,https://product-images.s3.cardmarket.com/51/PPS3/835694/835694.jpg,
835695,51,PPS3,5431,,Double Turbo Energy,,https://product-images.s3.cardmarket.com/51/PPS3/835695/835695.jpg,
835696,51,PPS3,5431,,Electric Generator,,https://product-images.s3.cardmarket.com/51/PPS3/835696/835696.jpg,
835697,51,PPS3,5431,,Feather Ball,,https://product-images.s3.cardmarket.com/51/PPS3/835697/835697.jpg,
835698,51,PPS3,5431,,Gutsy Pickaxe,,https://product-images.s3.cardmarket.com/51/PPS3/835698/835698.jpg,
835699,51,PPS3,5431,,Hisuian Heavy Ball,,https://product-images.s3.cardmarket.com/51/PPS3/835699/835699.jpg,
835700,51,PPS3,5431,,Jacq,,https://product-images.s3.cardmarket.com/51/PPS3/835700/835700.jpg,
835701,51,PPS3,5431,,Kirlia [Refinement | Slap],,https://product-images.s3.cardmarket.com/51/PPS3/835701/835701.jpg,
835702,51,PPS3,5431,,Lost Vacuum,,https://product-images.s3.cardmarket.com/51/PPS3/835702/835702.jpg,
835703,51,PPS3,5431,,Magma Basin,,https://product-images.s3.cardmarket.com/51/PPS3/835703/835703.jpg,
835704,51,PPS3,5431,,Manaphy [Wave Veil | Rain Splash],,https://product-images.s3.cardmarket.com/51/PPS3/835704/835704.jpg,
835705,51,PPS3,5431,,Mirage Gate,,https://product-images.s3.cardmarket.com/51/PPS3/835705/835705.jpg,
835706,51,PPS3,5431,,Nest Ball,,https://product-images.s3.cardmarket.com/51/PPS3/835706/835706.jpg,
835707,51,PPS3,5431,,Professor's Research - Professor Sada,,https://product-images.s3.cardmarket.com/51/PPS3/835707/835707.jpg,
