tournament_id;name;date;meta;format;players;organizer_id;is_online;has_decklists;swiss_rounds;phases;standings_rows;pairings_rows;depth;scraped_at
6a9ee909a4272c53be649d1f;🏛💫 Card Temple Weekly Battles #75;2026-09-08T02:00:00.000Z;TEF-PBL;STANDARD;104;2152;True;True;6;1;104;250;voll;2026-09-08T09:37:05Z
6a963bc7629039f77d8a717f;Sunny's Weekly #272 Enter the Dragon!;2026-09-07T22:05:00.000Z;TEF-PBL;STANDARD;241;145;True;True;8;1;241;581;voll;2026-09-08T09:37:08Z
6a9ebc30ab080c8c957fcc9c;The Dark League Tournament|10$ Prize Pool;2026-09-07T20:30:00.000Z;TEF-PBL;STANDARD;122;2045;True;True;7;2;122;330;voll;2026-09-08T09:37:10Z
6a9db100ab080c8c957fc12b;Pumpkaweekly;2026-09-07T18:00:00.000Z;TEF-PBL;STANDARD;342;36;True;True;8;1;342;876;voll;2026-09-08T09:37:13Z
6a9cdf15ab080c8c957fb8af;SEASAC League Challenge #2 (SEASON 5) [50 CODES];2026-09-07T11:30:00.000Z;TEF-PBL;STANDARD;141;2623;True;True;8;2;141;389;voll;2026-09-08T09:37:15Z
6a978d0fab080c8c957f79ac;Rare Candy Club Showdown #43 (50 CODES);2026-09-07T00:00:00.000Z;TEF-PBL;STANDARD;254;2518;True;True;8;2;254;668;voll;2026-09-08T10:07:44Z
6a6f72c3cdc0391d7fa5a4fa;Redacted Open Cup;2026-09-06T22:30:00.000Z;TEF-PBL;STANDARD;134;222;True;True;6;3;134;347;voll;2026-09-08T10:07:46Z
6a958db4629039f77d8a6771;#BATALHA DE LOJAS ELEU CARDS  VS GEEX HOBBY STORE#;2026-09-06T21:30:00.000Z;TEF-PBL;STANDARD;126;236;True;True;6;1;126;289;voll;2026-09-08T10:07:48Z
6a99d9e5a4272c53be6460ce;Monster Collectibles After Hours Season 2 #1;2026-09-06T17:00:00.000Z;TEF-PBL;STANDARD;236;2610;True;True;8;1;236;615;voll;2026-09-08T10:07:50Z
6a9cdee2ab080c8c957fb8ae;SEASAC League Challenge #1 (SEASON 5) [50 CODES];2026-09-06T11:30:00.000Z;TEF-PBL;STANDARD;157;2623;True;True;8;2;157;409;voll;2026-09-08T10:07:52Z
6a93a43a629039f77d8a55b5;Vault Of Games #1 🏆|SEASON 1|WEEKLY;2026-09-06T01:00:00.000Z;TEF-PBL;STANDARD;214;2226;True;True;7;1;214;544;voll;2026-09-08T11:04:12Z
6a9b05d8a4272c53be646dbe;Rare Candy Club Showdown #42 (50 CODES);2026-09-05T00:00:00.000Z;TEF-PBL;STANDARD;131;2518;True;True;7;2;131;316;voll;2026-09-08T11:04:14Z
6a93c8d6629039f77d8a5638;Full Bench Fridays PTCGL Cash Event $10 #12;2026-09-04T21:15:00.000Z;TEF-PBL;STANDARD;179;2705;True;True;8;2;179;438;voll;2026-09-08T11:04:15Z
6a91f055abb9482237502b21;Nightshades Friday Funday;2026-09-04T17:00:00.000Z;TEF-PBL;STANDARD;137;2579;True;True;5;1;137;266;voll;2026-09-08T11:04:17Z
6a952da0629039f77d8a6535;SEASAC World Championships Qualifiers | $15 PRIZE;2026-09-04T11:30:00.000Z;TEF-PBL;STANDARD;173;2623;True;True;8;2;173;502;voll;2026-09-08T11:04:19Z
6a923dbbabb9482237502ead;🟢Jolly Good Weekly #5 | Top Cut! (50 Codes!);2026-09-04T00:00:00.000Z;TEF-PBL;STANDARD;145;2774;True;True;7;2;145;354;voll;2026-09-08T11:04:20Z
6a93143eabb94822375033d9;🏆Moujii's Dojo🏆 (Late Registration Available!);2026-09-03T16:10:00.000Z;TEF-PBL;STANDARD;252;35;True;True;8;3;252;740;voll;2026-09-08T11:04:22Z
6a952d6fabb9482237504678;SEASAC League Challenge #30 (SEASON 4) [50 CODES];2026-09-03T11:30:00.000Z;TEF-PBL;STANDARD;168;2623;True;True;8;2;168;494;voll;2026-09-08T11:04:23Z
6a8fa6e80580a332c8420d42;REFINE Autumn Series Session 1: Pumpkin Spice;2026-09-02T23:30:00.000Z;TEF-PBL;STANDARD;128;2568;True;True;7;1;128;290;voll;2026-09-08T11:04:25Z
6a93bea9abb9482237503a90;Amyverse PTCG Live Weekly #11 💛 Cash Prize!;2026-09-02T18:00:00.000Z;TEF-PBL;STANDARD;235;2679;True;True;8;2;235;584;voll;2026-09-08T11:04:26Z
6a952c65629039f77d8a6530;SEASAC League Challenge #29 (SEASON 4) [50 CODES];2026-09-02T11:30:00.000Z;TEF-PBL;STANDARD;155;2623;True;True;8;2;155;487;voll;2026-09-08T11:04:27Z
6a961cce629039f77d8a6ff6;Pudding Weekly #11 | ram for game lol;2026-09-02T01:00:00.000Z;TEF-PBL;STANDARD;113;2720;True;True;7;1;113;282;voll;2026-09-08T11:04:29Z
6a95d2fdabb9482237504c9c;Last Chance - Last Prize Season 3;2026-09-01T23:35:00.000Z;TEF-PBL;STANDARD;169;2227;True;True;7;1;169;411;voll;2026-09-08T11:04:31Z
