archetype;card_name;card_identifier;total_count;max_count;deck_count;total_decks_in_archetype;percentage_in_archetype;set_code;set_name;set_number;rarity;image_url
Chien-Pao Baxcalibur;Dawn;Dawn PFL 87;7;4;2;19;10,5;PFL;;87;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_087_R_EN_LG.png
Chien-Pao Baxcalibur;Hoothoot;Hoothoot SCR 114;4;2;2;19;10,5;SCR;;114;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_114_R_EN_LG.png
Chien-Pao Baxcalibur;Iron Hands ex;Iron Hands ex PAR 70;2;1;2;19;10,5;PAR;;70;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_070_R_EN_LG.png
Chien-Pao Baxcalibur;Kyogre;Kyogre MEG 34;2;1;2;19;10,5;MEG;;34;Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_034_R_EN_LG.png
Chien-Pao Baxcalibur;Lightning Energy;Lightning Energy SVE 4;2;1;2;19;10,5;SVE;;4;;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_004_R_EN_LG.png
Chien-Pao Baxcalibur;Mega Kangaskhan ex;Mega Kangaskhan ex MEG 104;2;1;2;19;10,5;MEG;;104;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_104_R_EN_LG.png
Chien-Pao Baxcalibur;Mew ex;Mew ex MEW 151;2;1;2;19;10,5;MEW;;151;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_151_R_EN_LG.png
Chien-Pao Baxcalibur;Noctowl;Noctowl SCR 115;4;2;2;19;10,5;SCR;;115;Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_115_R_EN_LG.png
Chien-Pao Baxcalibur;Precious Trolley;Precious Trolley SSP 185;2;1;2;19;10,5;SSP;;185;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_185_R_EN_LG.png
Chien-Pao Baxcalibur;Professor Turo's Scenario;Professor Turo's Scenario PRE 121;2;1;2;19;10,5;PRE;;121;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_121_R_EN_LG.png
Chien-Pao Baxcalibur;Secret Box;Secret Box TWM 163;2;1;2;19;10,5;TWM;;163;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_163_R_EN_LG.png
Chien-Pao Baxcalibur;Unfair Stamp;Unfair Stamp TWM 165;2;1;2;19;10,5;TWM;;165;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_165_R_EN_LG.png
Chien-Pao Baxcalibur;Area Zero Underdepths;Area Zero Underdepths PRE 94;2;2;1;19;5,3;PRE;;94;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_094_R_EN_LG.png
Chien-Pao Baxcalibur;Bloodmoon Ursaluna ex;Bloodmoon Ursaluna ex TWM 141;1;1;1;19;5,3;TWM;;141;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_141_R_EN_LG.png
Chien-Pao Baxcalibur;Brock's Scouting;Brock's Scouting JTG 146;2;2;1;19;5,3;JTG;;146;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_146_R_EN_LG.png
Chien-Pao Baxcalibur;Energy Retrieval;Energy Retrieval SVI 171;1;1;1;19;5,3;SVI;;171;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_171_R_EN_LG.png
Chien-Pao Baxcalibur;Fan Rotom;Fan Rotom SCR 118;2;2;1;19;5,3;SCR;;118;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_118_R_EN_LG.png
Chien-Pao Baxcalibur;Jet Energy;Jet Energy SSP 252;1;1;1;19;5,3;SSP;;252;Secret Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_252_R_EN_LG.png
Chien-Pao Baxcalibur;Luxurious Cape;Luxurious Cape PAR 166;2;2;1;19;5,3;PAR;;166;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_166_R_EN_LG.png
Chien-Pao Baxcalibur;Penny;Penny SVI 183;1;1;1;19;5,3;SVI;;183;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_183_R_EN_LG.png
Chien-Pao Baxcalibur;Premium Power Pro;Premium Power Pro ASC 199;3;3;1;19;5,3;ASC;;199;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_199_R_EN_LG.png
Chien-Pao Baxcalibur;Shaymin;Shaymin DRI 10;1;1;1;19;5,3;DRI;;10;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_010_R_EN_LG.png
Chien-Pao Baxcalibur;Squawkabilly ex;Squawkabilly ex PAL 169;1;1;1;19;5,3;PAL;;169;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_169_R_EN_LG.png
Chien-Pao Baxcalibur;Vitality Band;Vitality Band SSH 185;1;1;1;19;5,3;SSH;;185;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_185_R_EN_LG.png
Chien-Pao Baxcalibur;Xerosic's Machinations;Xerosic's Machinations SFA 64;1;1;1;19;5,3;SFA;;64;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_064_R_EN_LG.png
Chien-Pao Noctowl;Area Zero Underdepths;Area Zero Underdepths PRE 94;11;3;4;4;100,0;PRE;;94;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_094_R_EN_LG.png
Chien-Pao Noctowl;Boss's Orders;Boss's Orders ASC 183;9;3;4;4;100,0;ASC;;183;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png
Chien-Pao Noctowl;Chien-Pao ex;Chien-Pao ex PAL 61;8;2;4;4;100,0;PAL;;61;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_061_R_EN_LG.png
Chien-Pao Noctowl;Energy Switch;Energy Switch MEG 115;12;3;4;4;100,0;MEG;;115;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_115_R_EN_LG.png
Chien-Pao Noctowl;Fan Rotom;Fan Rotom SCR 118;7;2;4;4;100,0;SCR;;118;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_118_R_EN_LG.png
Chien-Pao Noctowl;Fezandipiti ex;Fezandipiti ex SFA 38;4;1;4;4;100,0;SFA;;38;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_038_R_EN_LG.png
Chien-Pao Noctowl;Glass Trumpet;Glass Trumpet ASC 189;15;4;4;4;100,0;ASC;;189;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_189_R_EN_LG.png
Chien-Pao Noctowl;Hoothoot;Hoothoot SCR 114;12;3;4;4;100,0;SCR;;114;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_114_R_EN_LG.png
Chien-Pao Noctowl;Latias ex;Latias ex SSP 76;4;1;4;4;100,0;SSP;;76;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_076_R_EN_LG.png
Chien-Pao Noctowl;Nest Ball;Nest Ball SVI 181;14;4;4;4;100,0;SVI;;181;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_181_R_EN_LG.png
Chien-Pao Noctowl;Night Stretcher;Night Stretcher ASC 196;7;2;4;4;100,0;ASC;;196;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_R_EN_LG.png
Chien-Pao Noctowl;Noctowl;Noctowl SCR 115;12;3;4;4;100,0;SCR;;115;Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_115_R_EN_LG.png
Chien-Pao Noctowl;Professor Turo's Scenario;Professor Turo's Scenario PRE 121;4;1;4;4;100,0;PRE;;121;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_121_R_EN_LG.png
Chien-Pao Noctowl;Squawkabilly ex;Squawkabilly ex PAL 169;4;1;4;4;100,0;PAL;;169;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_169_R_EN_LG.png
Chien-Pao Noctowl;Terapagos ex;Terapagos ex SCR 128;7;2;4;4;100,0;SCR;;128;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_128_R_EN_LG.png
Chien-Pao Noctowl;Ultra Ball;Ultra Ball ASC 213;15;4;4;4;100,0;ASC;;213;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png
Chien-Pao Noctowl;Water Energy;Water Energy SVE 3;31;8;4;4;100,0;SVE;;3;;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_003_R_EN_LG.png
Chien-Pao Noctowl;Wellspring Mask Ogerpon ex;Wellspring Mask Ogerpon ex TWM 64;8;2;4;4;100,0;TWM;;64;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_064_R_EN_LG.png
Chien-Pao Noctowl;Buddy-Buddy Poffin;Buddy-Buddy Poffin ASC 184;3;1;3;4;75,0;ASC;;184;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_184_R_EN_LG.png
Chien-Pao Noctowl;Ditto;Ditto MEW 132;3;1;3;4;75,0;MEW;;132;Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_132_R_EN_LG.png
Chien-Pao Noctowl;Lillie's Determination;Lillie's Determination ASC 192;6;2;3;4;75,0;ASC;;192;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png
Chien-Pao Noctowl;Mega Kangaskhan ex;Mega Kangaskhan ex MEG 104;3;1;3;4;75,0;MEG;;104;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_104_R_EN_LG.png
Chien-Pao Noctowl;Mew ex;Mew ex MEW 151;3;1;3;4;75,0;MEW;;151;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_151_R_EN_LG.png
Chien-Pao Noctowl;N's Plan;N's Plan BLK 83;3;1;3;4;75,0;BLK;;83;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_083_R_EN_LG.png
Chien-Pao Noctowl;Sparkling Crystal;Sparkling Crystal PRE 129;3;1;3;4;75,0;PRE;;129;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_129_R_EN_LG.png
Chien-Pao Noctowl;Switch;Switch MEG 130;3;1;3;4;75,0;MEG;;130;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_130_R_EN_LG.png
Chien-Pao Noctowl;Chien-Pao;Chien-Pao SSP 56;2;1;2;4;50,0;SSP;;56;Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_056_R_EN_LG.png
Chien-Pao Noctowl;Earthen Vessel;Earthen Vessel PRE 106;3;2;2;4;50,0;PRE;;106;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_106_R_EN_LG.png
Chien-Pao Noctowl;Judge;Judge SVI 176;2;1;2;4;50,0;SVI;;176;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_176_R_EN_LG.png
Chien-Pao Noctowl;Kieran;Kieran PRE 113;2;1;2;4;50,0;PRE;;113;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_113_R_EN_LG.png
Chien-Pao Noctowl;Air Balloon;Air Balloon ASC 181;1;1;1;4;25,0;ASC;;181;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_181_R_EN_LG.png
Chien-Pao Noctowl;Arven;Arven SVI 166;4;4;1;4;25,0;SVI;;166;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_166_R_EN_LG.png
Chien-Pao Noctowl;Bloodmoon Ursaluna ex;Bloodmoon Ursaluna ex TWM 141;1;1;1;4;25,0;TWM;;141;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_141_R_EN_LG.png
Chien-Pao Noctowl;Brave Bangle;Brave Bangle MC 689;1;1;1;4;25,0;MC;;689;;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_689_R_EN_LG.png
Chien-Pao Noctowl;Buneary;Buneary PFL 83;2;2;1;4;25,0;PFL;;83;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_083_R_EN_LG.png
Chien-Pao Noctowl;Cyrano;Cyrano SSP 170;1;1;1;4;25,0;SSP;;170;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_170_R_EN_LG.png
Chien-Pao Noctowl;Iono;Iono PAL 185;1;1;1;4;25,0;PAL;;185;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_185_R_EN_LG.png
Chien-Pao Noctowl;Mega Lopunny ex;Mega Lopunny ex PFL 84;2;2;1;4;25,0;PFL;;84;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_084_R_EN_LG.png
Chien-Pao Noctowl;Moltres;Moltres PFL 14;1;1;1;4;25,0;PFL;;14;Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_014_R_EN_LG.png
Chien-Pao Noctowl;Precious Trolley;Precious Trolley SSP 185;1;1;1;4;25,0;SSP;;185;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_185_R_EN_LG.png
Chien-Pao Noctowl;Prism Energy;Prism Energy ASC 216;2;2;1;4;25,0;ASC;;216;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_216_R_EN_LG.png
Chien-Pao Noctowl;Professor's Research;Professor's Research PRE 122;1;1;1;4;25,0;PRE;;122;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_122_R_EN_LG.png
Chien-Pao Noctowl;Super Rod;Super Rod PAL 188;1;1;1;4;25,0;PAL;;188;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_188_R_EN_LG.png
Chien-Pao Noctowl;Surfing Beach;Surfing Beach MEG 129;1;1;1;4;25,0;MEG;;129;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_129_R_EN_LG.png
Cinderace;Boss's Orders;Boss's Orders ASC 183;18;3;11;11;100,0;ASC;;183;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png
Cinderace;Buddy-Buddy Poffin;Buddy-Buddy Poffin ASC 184;25;4;11;11;100,0;ASC;;184;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_184_R_EN_LG.png
Cinderace;Cinderace ex;Cinderace ex SCR 28;27;3;11;11;100,0;SCR;;28;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_028_R_EN_LG.png
Cinderace;Darkness Energy;Darkness Energy SFA 98;34;4;11;11;100,0;SFA;;98;Secret Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_098_R_EN_LG.png
Cinderace;Fire Energy;Fire Energy SVE 2;41;5;11;11;100,0;SVE;;2;;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_002_R_EN_LG.png
Cinderace;Rare Candy;Rare Candy MEG 125;26;4;11;11;100,0;MEG;;125;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_125_R_EN_LG.png
Cinderace;Scorbunny;Scorbunny SCR 26;36;4;11;11;100,0;SCR;;26;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_026_R_EN_LG.png
Cinderace;Crispin;Crispin PRE 105;22;3;10;11;90,9;PRE;;105;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_105_R_EN_LG.png
Cinderace;Fighting Energy;Fighting Energy SVE 6;26;4;10;11;90,9;SVE;;6;;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_006_R_EN_LG.png
Cinderace;Night Stretcher;Night Stretcher ASC 196;14;2;10;11;90,9;ASC;;196;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_R_EN_LG.png
Cinderace;Raboot;Raboot MEG 27;21;3;10;11;90,9;MEG;;27;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_027_R_EN_LG.png
Cinderace;Ultra Ball;Ultra Ball ASC 213;22;4;10;11;90,9;ASC;;213;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png
Cinderace;Arven;Arven SVI 166;28;4;9;11;81,8;SVI;;166;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_166_R_EN_LG.png
Cinderace;Cinderace;Cinderace MEG 28;31;4;9;11;81,8;MEG;;28;Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_028_R_EN_LG.png
Cinderace;Counter Catcher;Counter Catcher PAR 160;13;2;9;11;81,8;PAR;;160;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_160_R_EN_LG.png
Cinderace;Earthen Vessel;Earthen Vessel PRE 106;10;2;9;11;81,8;PRE;;106;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_106_R_EN_LG.png
Cinderace;Lillie's Determination;Lillie's Determination ASC 192;22;3;8;11;72,7;ASC;;192;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png
Cinderace;Nest Ball;Nest Ball SVI 181;17;4;8;11;72,7;SVI;;181;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_181_R_EN_LG.png
Cinderace;Air Balloon;Air Balloon ASC 181;8;2;7;11;63,6;ASC;;181;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_181_R_EN_LG.png
Cinderace;Iono;Iono PAL 185;14;4;7;11;63,6;PAL;;185;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_185_R_EN_LG.png
Cinderace;Defiance Band;Defiance Band SVI 169;6;1;6;11;54,5;SVI;;169;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_169_R_EN_LG.png
Cinderace;Super Rod;Super Rod PAL 188;6;1;6;11;54,5;PAL;;188;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_188_R_EN_LG.png
Cinderace;Artazon;Artazon PAL 171;7;2;5;11;45,5;PAL;;171;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_171_R_EN_LG.png
Cinderace;Fezandipiti ex;Fezandipiti ex SFA 38;5;1;5;11;45,5;SFA;;38;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_038_R_EN_LG.png
Cinderace;Hilda;Hilda MC 718;10;2;5;11;45,5;MC;;718;;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MC/MC_718_R_EN_LG.png
Cinderace;Neo Upper Energy;Neo Upper Energy TEF 162;5;1;5;11;45,5;TEF;;162;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_162_R_EN_LG.png
Cinderace;Technical Machine: Evolution;Technical Machine: Evolution PAR 178;9;2;5;11;45,5;PAR;;178;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_178_R_EN_LG.png
Cinderace;Black Belt's Training;Black Belt's Training PRE 96;6;2;4;11;36,4;PRE;;96;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_096_R_EN_LG.png
Cinderace;Energy Recycler;Energy Recycler BST 124;4;1;4;11;36,4;BST;;124;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BST/BST_124_R_EN_LG.png
Cinderace;Munkidori;Munkidori TWM 95;8;2;4;11;36,4;TWM;;95;Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_095_R_EN_LG.png
Cinderace;Budew;Budew PRE 4;3;1;3;11;27,3;PRE;;4;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_004_R_EN_LG.png
Cinderace;Colress's Tenacity;Colress's Tenacity SFA 57;6;3;3;11;27,3;SFA;;57;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_057_R_EN_LG.png
Cinderace;Counter Gain;Counter Gain ASC 186;5;2;3;11;27,3;ASC;;186;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_186_R_EN_LG.png
Cinderace;Dawn;Dawn PFL 87;5;3;3;11;27,3;PFL;;87;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_087_R_EN_LG.png
Cinderace;Energy Switch;Energy Switch MEG 115;3;1;3;11;27,3;MEG;;115;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_115_R_EN_LG.png
Cinderace;Mega Kangaskhan ex;Mega Kangaskhan ex MEG 104;6;2;3;11;27,3;MEG;;104;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_104_R_EN_LG.png
Cinderace;N's Zoroark ex;N's Zoroark ex JTG 98;6;3;3;11;27,3;JTG;;98;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_098_R_EN_LG.png
Cinderace;N's Zorua;N's Zorua JTG 97;7;3;3;11;27,3;JTG;;97;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_097_R_EN_LG.png
Cinderace;Sparkling Crystal;Sparkling Crystal PRE 129;3;1;3;11;27,3;PRE;;129;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_129_R_EN_LG.png
Cinderace;Area Zero Underdepths;Area Zero Underdepths PRE 94;4;2;2;11;18,2;PRE;;94;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_094_R_EN_LG.png
Cinderace;Ditto;Ditto MEW 132;2;1;2;11;18,2;MEW;;132;Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_132_R_EN_LG.png
Cinderace;Fan Rotom;Fan Rotom SCR 118;4;2;2;11;18,2;SCR;;118;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_118_R_EN_LG.png
Cinderace;Grand Tree;Grand Tree SCR 136;2;1;2;11;18,2;SCR;;136;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_136_R_EN_LG.png
Cinderace;Hoothoot;Hoothoot SCR 114;7;3;2;11;18,2;SCR;;114;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_114_R_EN_LG.png
Cinderace;Judge;Judge SVI 176;4;2;2;11;18,2;SVI;;176;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_176_R_EN_LG.png
Cinderace;Lively Stadium;Lively Stadium SSP 180;2;1;2;11;18,2;SSP;;180;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_180_R_EN_LG.png
Cinderace;N's Reshiram;N's Reshiram JTG 116;2;1;2;11;18,2;JTG;;116;Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_116_R_EN_LG.png
Cinderace;Noctowl;Noctowl SCR 115;6;3;2;11;18,2;SCR;;115;Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_115_R_EN_LG.png
Cinderace;Pecharunt ex;Pecharunt ex SFA 39;3;2;2;11;18,2;SFA;;39;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_039_R_EN_LG.png
Cinderace;Pokégear 3.0;Pokégear 3.0 SVI 186;8;4;2;11;18,2;SVI;;186;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_186_R_EN_LG.png
Cinderace;Switch;Switch MEG 130;2;1;2;11;18,2;MEG;;130;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_130_R_EN_LG.png
Cinderace;Tera Orb;Tera Orb SSP 189;2;1;2;11;18,2;SSP;;189;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_189_R_EN_LG.png
Cinderace;Terapagos ex;Terapagos ex SCR 128;2;1;2;11;18,2;SCR;;128;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_128_R_EN_LG.png
Cinderace;Xerosic's Machinations;Xerosic's Machinations SFA 64;2;1;2;11;18,2;SFA;;64;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_064_R_EN_LG.png
Cinderace;Abra;Abra TWM 80;1;1;1;11;9,1;TWM;;80;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_080_R_EN_LG.png
Cinderace;Ancient Booster Energy Capsule;Ancient Booster Energy Capsule TEF 140;2;2;1;11;9,1;TEF;;140;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_140_R_EN_LG.png
Cinderace;Blissey ex;Blissey ex TWM 134;1;1;1;11;9,1;TWM;;134;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_134_R_EN_LG.png
